,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
78,1712046400.0,468582573.12,838993182.04,FCHW_SchedulePDP_hwcf,1814.79,32.1,112.0,112.0,84.0,mnasnet1_0,2.0,56.0,42.0,212508.875,45.0,48.7,8.0,6.0,3019622155.16,784.0,45.0
79,1751572800.0,508876407.36,638823513.44,FCHW_SchedulePDP_hwcf,1608.91,28.53,112.0,112.0,84.0,mnasnet1_0,2.0,56.0,42.0,248389.875,18.0,49.69,8.0,6.0,2899272720.8,784.0,18.0
80,1679073600.0,503929429.44,780640743.92,FCHW_SchedulePDP_hwcf,1657.29,30.1,224.0,56.0,42.0,mnasnet1_0,2.0,112.0,84.0,253549.3125,27.0,30.17,8.0,6.0,2963643773.36,784.0,27.0
81,1757115200.0,490086006.72,803077981.68,FCHW_SchedulePDP_hwcf,1659.59,28.4,112.0,112.0,42.0,mnasnet1_0,2.0,56.0,84.0,277038.1875,27.0,34.19,8.0,6.0,3050279188.3999996,784.0,27.0
82,1648468800.0,484743095.04,843601900.96,FCHW_SchedulePDP_hwcf,1728.21,32.68,224.0,56.0,84.0,mnasnet1_0,2.0,112.0,42.0,212776.0625,36.0,42.27,8.0,6.0,2976813796.0,784.0,36.0
83,1644808000.0,467705590.08,1016846515.62,FCHW_SchedulePDP_hwcf,1950.91,32.8,224.0,56.0,42.0,mnasnet1_0,2.0,112.0,84.0,219289.3125,56.0,27.49,8.0,6.0,3129360105.7,784.0,56.0
84,1475617600.0,696276384.0,843746153.76,CFHW_SchedulePDP_hwcf,1725.91,23.98,224.0,56.0,42.0,mnasnet1_0,2.0,112.0,84.0,281143.09375,36.0,24.88,8.0,6.0,3015640137.76,784.0,36.0
85,1472699200.0,481366006.08,928897116.58,CFHW_SchedulePDP_hwcf,1950.91,28.27,112.0,112.0,84.0,mnasnet1_0,2.0,56.0,42.0,239494.0,56.0,46.13,8.0,6.0,2882962322.66,784.0,56.0
86,1908065600.0,670112340.48,532823694.08,CFHW_SchedulePDP_hwcf,1582.17,20.68,112.0,112.0,84.0,mnasnet1_0,2.0,56.0,42.0,498982.0,9.0,49.03,8.0,6.0,3111001634.56,784.0,9.0
87,1523515200.0,482618994.24,828627977.56,CFHW_SchedulePDP_hwcf,1817.09,25.5,112.0,112.0,42.0,mnasnet1_0,2.0,56.0,84.0,280314.8125,45.0,31.81,8.0,6.0,2834762171.8,784.0,45.0
88,1520750400.0,489373938.24,781047898.84,CFHW_SchedulePDP_hwcf,1814.79,28.88,112.0,112.0,84.0,mnasnet1_0,2.0,56.0,42.0,246741.0,45.0,46.66,8.0,6.0,2791172237.08,784.0,45.0
