,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
40,1870702800.0,596477104.32,848353111.5,HWCF_SchedulePDP_hwcf,664.29,36.42,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,299567.9375,45.0,39.16,8.0,6.0,3315533015.82,784.0,45.0
41,1857173200.0,859824540.0,957362810.25,HWCF_SchedulePDP_hwcf,806.95,37.3,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,299760.96875,56.0,24.69,8.0,6.0,3674360550.25,784.0,56.0
42,1870702800.0,599701504.32,854626602.0,HWCF_SchedulePDP_hwcf,661.99,40.14,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,277662.875,45.0,44.63,8.0,6.0,3325030906.32,784.0,45.0
43,1869925200.0,603458519.04,783088135.5,HWCF_SchedulePDP_hwcf,586.2,39.59,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,280305.875,36.0,44.86,8.0,6.0,3256471854.54,784.0,36.0
44,2445730800.0,769079393.28,286950900.0,HWCF_SchedulePDP_hwcf,129.01,27.01,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,448112.375,9.0,45.0,8.0,6.0,3501761093.2799997,784.0,9.0
45,1861488400.0,857205048.0,1128973328.43,HWCF_SchedulePDP_hwcf,1209.49,41.96,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,285874.625,112.0,37.69,8.0,6.0,3847666776.4300003,784.0,112.0
46,1904556000.0,630230640.96,781162059.0,HWCF_SchedulePDP_hwcf,467.37,36.96,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,293281.875,27.0,44.95,8.0,6.0,3315948699.96,784.0,27.0
47,1869925200.0,600234119.04,773441629.5,HWCF_SchedulePDP_hwcf,588.49,36.0,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,299209.9375,36.0,39.47,8.0,6.0,3243600948.54,784.0,36.0
48,1906629600.0,901246824.0,743355241.5,HWCF_SchedulePDP_hwcf,506.46,37.3,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,287732.125,27.0,40.02,8.0,6.0,3551231665.5,784.0,27.0
49,1861488400.0,584929116.96,1117577675.53,HWCF_SchedulePDP_hwcf,1219.45,41.7,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,292783.875,112.0,43.63,8.0,6.0,3563995192.49,784.0,112.0
50,1869925200.0,874576500.0,822080496.0,HWCF_SchedulePDP_hwcf,612.37,39.88,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,275179.625,36.0,39.36,8.0,6.0,3566582196.0,784.0,36.0
