,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
49,9147648000.0,3492747202.56,3104480670.72,HWCF_SchedulePDP_hwcf,1235.18,171.57,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,599284.625,27.0,61.31,7.0,9.0,15744875873.279999,784.0,27.0
50,8988083200.0,3197706270.72,4103009484.8,HWCF_SchedulePDP_hwcf,1553.07,151.55,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,639732.875,112.0,68.77,7.0,9.0,16288798955.519999,784.0,112.0
51,8988083200.0,3194612275.2,3087906004.48,HWCF_SchedulePDP_hwcf,1402.24,173.37,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,586242.125,45.0,61.43,7.0,9.0,15270601479.68,784.0,45.0
52,8988083200.0,3194781726.72,3081919989.76,HWCF_SchedulePDP_hwcf,1445.12,176.04,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,588434.09375,36.0,67.29,7.0,9.0,15264784916.48,784.0,36.0
53,10781798400.0,4653421854.72,1653435648.0,HWCF_SchedulePDP_hwcf,420.49,170.78,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,719418.0,9.0,61.33,7.0,9.0,17088655902.720001,784.0,9.0
54,10781798400.0,4653594746.88,1647726336.0,HWCF_SchedulePDP_hwcf,423.99,173.05,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,723151.09375,9.0,67.08,7.0,9.0,17083119482.880001,784.0,9.0
55,8988083200.0,3194000701.44,3449506739.2,HWCF_SchedulePDP_hwcf,1252.95,133.29,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,624620.96875,56.0,74.41,7.0,9.0,15631590640.640001,784.0,56.0
56,14344729600.0,3197706270.72,4828275985.92,FCHW_SchedulePDP_hwcf,1069.2,312.18,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,2392203.5625,112.0,75.29,7.0,9.0,22370711856.64,784.0,112.0
57,12445209600.0,3492916654.08,2581081200.0,FCHW_SchedulePDP_hwcf,792.09,272.49,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,2218872.8125,18.0,66.76,7.0,9.0,18519207454.08,784.0,18.0
58,12277478400.0,3194781726.72,3083075136.0,FCHW_SchedulePDP_hwcf,1089.87,275.42,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,2214616.8125,56.0,66.74,7.0,9.0,18555335262.72,784.0,56.0
59,11665331200.0,3194000701.44,3882617799.68,FCHW_SchedulePDP_hwcf,1069.2,188.46,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,2884595.53125,45.0,81.68,7.0,9.0,18741949701.12,784.0,45.0
